Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
28/01/2021,Saolta University Health Care Group,0803,Roscommon University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,43
28/01/2021,Saolta University Health Care Group,0803,Roscommon University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,5
28/01/2021,Saolta University Health Care Group,0803,Roscommon University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,57
28/01/2021,Saolta University Health Care Group,0803,Roscommon University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,76
28/01/2021,Saolta University Health Care Group,0803,Roscommon University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,42
28/01/2021,Saolta University Health Care Group,0803,Roscommon University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,16
28/01/2021,Saolta University Health Care Group,0803,Roscommon University Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,0000,Small Volume Specialities,Day Case,Child,0-15, 15-18 Months,1
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,0000,Small Volume Specialities,Day Case,Child,0-15,18+ Months,1
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,107
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,74
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,45
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,39
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,35
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,9
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,6
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,70
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,31
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,22
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,15
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,16
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,6
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,6
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Inpatient,Child,0-15,  0-3 Months,1
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,1
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,5000,General Medicine,Day Case,Adult,16-64,18+ Months,2
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1
28/01/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,5000,General Medicine,Day Case,Adult,65+,18+ Months,2
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0000,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,1
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0000,Small Volume Specialities,Day Case,Adult,16-64, 15-18 Months,1
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0000,Small Volume Specialities,Day Case,Adult,65+,  9-12 Months,1
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,90
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,51
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,29
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,24
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,10
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,4
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,10
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,50
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,26
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,10
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,11
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,5
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,4
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,14
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,93
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  3-6 Months,48
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  6-9 Months,47
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  9-12 Months,17
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 12-15 Months,11
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 15-18 Months,5
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,18+ Months,12
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  0-3 Months,39
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  3-6 Months,23
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  6-9 Months,16
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  9-12 Months,5
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 12-15 Months,2
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 15-18 Months,2
28/01/2021,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,18+ Months,18
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,2
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,1
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,0000,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,1
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,142
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,50
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,15
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,51
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,19
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,4
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,2
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,3
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,2
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,73
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,54
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,9
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,25
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,16
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,7
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Inpatient,Adult,65+,  0-3 Months,1
28/01/2021,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Inpatient,Child,0-15,  0-3 Months,1
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,75
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,6
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,1
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,28
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,3
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64,  0-3 Months,1
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,79
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,18
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,3
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,33
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,8
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,2
28/01/2021,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,2
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,95
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,41
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,40
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,30
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,34
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,2
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,61
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,21
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,12
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,14
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,13
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,10
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,19
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,12
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,17
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,6
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,16-64, 15-18 Months,1
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,19
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,23
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,18
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,11
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,65+, 12-15 Months,3
28/01/2021,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Inpatient,Adult,16-64,  9-12 Months,1
28/01/2021,South/South West Hospital Group,0724,Cork University Hospital,0000,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,1
28/01/2021,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,191
28/01/2021,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,118
